scientific_name,msy_multiple_sim,fishing_mort_bau,fishing_mort_rb,percent_mort_diff,absolute_mort_diff,mort_scenario,simulation_avm,simulation_prm,n_div_k,pred_avm_25,pred_avm_mean,pred_avm_75,pred_prm_25,pred_prm_mean,pred_prm_75,p_fmsy
Somniosus microcephalus,1.5,0.0811285324105828,0.01595739443724554,80.33072463768124,0.06517113797333725,High Mortality,0.18320828698553948,0.33,0.660437921078793,0,0.15884057971014495,0.18320828698553948,0.08661956521739131,0.045,0.33,NA
Somniosus pacificus,1.5,0.0811285324105828,0.017119299532417927,78.89854651162801,0.06400923287816487,Full Retention,1,1,0.250772680009436,0,0.17383720930232557,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus pacificus,1.5,0.0811285324105828,0.017119299532417927,78.89854651162801,0.06400923287816487,Low Mortality,0,0.11357333333333336,0.9148200000761626,0,0.17383720930232557,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus pacificus,1.5,0.0811285324105828,0.017119299532417927,78.89854651162801,0.06400923287816487,Median Mortality,0.17383720930232557,0.045,0.8417390995721981,0,0.17383720930232557,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus pacificus,1.5,0.0811285324105828,0.017119299532417927,78.89854651162801,0.06400923287816487,High Mortality,0.18320828698553948,0.33,0.660437921078793,0,0.17383720930232557,0.18320828698553948,0.11357333333333336,0.045,0.33,NA
Somniosus rostratus,1.5,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,Full Retention,1,1,0.250772680009436,0.01151205673758865,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Somniosus rostratus,1.5,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,Low Mortality,0.01151205673758865,0.045,0.958004489375747,0.01151205673758865,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Somniosus rostratus,1.5,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,Median Mortality,0.33,0.045,0.7298875149646696,0.01151205673758865,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Somniosus rostratus,1.5,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,High Mortality,0.38488645458587656,0.5,0.48067340007004267,0.01151205673758865,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Sphyrna corona,1.5,0.0811285324105828,0.0267058462364524,67.08205431191952,0.05442268617413039,Full Retention,1,1,0.250772680009436,0.06042702702702703,0.08661956521739131,0.5516212982351182,0.08,0.2655628283970689,0.429925,NA
Sphyrna corona,1.5,0.0811285324105828,0.0267058462364524,67.08205431191952,0.05442268617413039,Low Mortality,0.06042702702702703,0.08,0.8983053514835402,0.06042702702702703,0.08661956521739131,0.5516212982351182,0.08,0.2655628283970689,0.429925,NA
Sphyrna corona,1.5,0.0811285324105828,0.0267058462364524,67.08205431191952,0.05442268617413039,Median Mortality,0.08661956521739131,0.2655628283970689,0.7531154155495174,0.06042702702702703,0.08661956521739131,0.5516212982351182,0.08,0.2655628283970689,0.429925,NA
Sphyrna corona,1.5,0.0811285324105828,0.0267058462364524,67.08205431191952,0.05442268617413039,High Mortality,0.5516212982351182,0.429925,0.4417210048357793,0.06042702702702703,0.08661956521739131,0.5516212982351182,0.08,0.2655628283970689,0.429925,NA
Sphyrna lewini,1.5,0.2183229119596849,0.0897015649947923,58.91335261625842,0.12862134696489258,Full Retention,1,1,0.2500000492967938,0.23183314794215792,0.11357333333333336,0.5516212982351182,0.08,0.33538379618251823,0.2177977207977208,NA
Sphyrna lewini,1.5,0.2183229119596849,0.0897015649947923,58.91335261625842,0.12862134696489258,Low Mortality,0.11357333333333336,0.08,0.8616344000000004,0.23183314794215792,0.11357333333333336,0.5516212982351182,0.08,0.33538379618251823,0.2177977207977208,NA
Sphyrna lewini,1.5,0.2183229119596849,0.0897015649947923,58.91335261625842,0.12862134696489258,Median Mortality,0.11357333333333336,0.33538379618251823,0.6918501446219385,0.23183314794215792,0.11357333333333336,0.5516212982351182,0.08,0.33538379618251823,0.2177977207977208,NA
Sphyrna lewini,1.5,0.2183229119596849,0.0897015649947923,58.91335261625842,0.12862134696489258,High Mortality,0.5516212982351182,0.33538379618251823,0.4734998129797235,0.23183314794215792,0.11357333333333336,0.5516212982351182,0.08,0.33538379618251823,0.2177977207977208,NA
Sphyrna media,1.5,0.0811285324105828,0.031009049433323953,61.7778745504843,0.050119482977258836,Full Retention,1,1,0.250772680009436,0.06042702702702703,0.15884057971014495,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.5,NA
Sphyrna media,1.5,0.0811285324105828,0.031009049433323953,61.7778745504843,0.050119482977258836,Low Mortality,0.06042702702702703,0.08661956521739131,0.893640678076665,0.06042702702702703,0.15884057971014495,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.5,NA
Sphyrna media,1.5,0.0811285324105828,0.031009049433323953,61.7778745504843,0.050119482977258836,Median Mortality,0.15884057971014495,0.2655628283970689,0.7133340819444348,0.06042702702702703,0.15884057971014495,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.5,NA
Sphyrna media,1.5,0.0811285324105828,0.031009049433323953,61.7778745504843,0.050119482977258836,High Mortality,0.5516212982351182,0.5,0.4181653324964359,0.06042702702702703,0.15884057971014495,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.5,NA
Sphyrna mokarran,1.5,0.07575000000000001,0.037902600035155984,49.96356431002511,0.03784739996484403,Full Retention,1,1,0.2511191716066794,0.21562486095661845,0.2177977207977208,0.6510726465364122,0.11501923076923076,0.361244966442953,0.45,NA
Sphyrna mokarran,1.5,0.07575000000000001,0.037902600035155984,49.96356431002511,0.03784739996484403,Low Mortality,0.21562486095661845,0.11501923076923076,0.7706177026141906,0.21562486095661845,0.2177977207977208,0.6510726465364122,0.11501923076923076,0.361244966442953,0.45,NA
Sphyrna mokarran,1.5,0.07575000000000001,0.037902600035155984,49.96356431002511,0.03784739996484403,Median Mortality,0.2177977207977208,0.361244966442953,0.6247272611788582,0.21562486095661845,0.2177977207977208,0.6510726465364122,0.11501923076923076,0.361244966442953,0.45,NA
Sphyrna mokarran,1.5,0.07575000000000001,0.037902600035155984,49.96356431002511,0.03784739996484403,High Mortality,0.6510726465364122,0.45,0.3940036789533865,0.21562486095661845,0.2177977207977208,0.6510726465364122,0.11501923076923076,0.361244966442953,0.45,NA
Sphyrna tiburo,1.5,0.34517967778208647,0.16029210091364804,53.562706256756755,0.18488757686843843,Full Retention,1,1,0.2500000000041734,0,0.429925,0.38488645458587656,0.11357333333333336,0.06042702702702703,0.429925,NA
Sphyrna tiburo,1.5,0.34517967778208647,0.16029210091364804,53.562706256756755,0.18488757686843843,Low Mortality,0,0.11357333333333336,0.91482,0,0.429925,0.38488645458587656,0.11357333333333336,0.06042702702702703,0.429925,NA
Sphyrna tiburo,1.5,0.34517967778208647,0.16029210091364804,53.562706256756755,0.18488757686843843,Median Mortality,0.429925,0.06042702702702703,0.6517202969256758,0,0.429925,0.38488645458587656,0.11357333333333336,0.06042702702702703,0.429925,NA
Sphyrna tiburo,1.5,0.34517967778208647,0.16029210091364804,53.562706256756755,0.18488757686843843,High Mortality,0.429925,0.429925,0.4937391292187502,0,0.429925,0.38488645458587656,0.11357333333333336,0.06042702702702703,0.429925,NA
Sphyrna tudes,1.5,0.0811285324105828,0.04064324797991759,49.902646119337554,0.0404852844306652,Full Retention,1,1,0.250772680009436,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Sphyrna tudes,1.5,0.0811285324105828,0.04064324797991759,49.902646119337554,0.0404852844306652,Low Mortality,0.0547513572204126,0.08661956521739131,0.8975287123753272,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Sphyrna tudes,1.5,0.0811285324105828,0.04064324797991759,49.902646119337554,0.0404852844306652,Median Mortality,0.33,0.25518438627854423,0.624270051380824,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Sphyrna tudes,1.5,0.0811285324105828,0.04064324797991759,49.902646119337554,0.0404852844306652,High Mortality,0.5516212982351182,0.5,0.4181653324964359,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.25518438627854423,0.5,NA
Sphyrna zygaena,1.5,0.085903428,0.04145625959733024,51.740855327298185,0.04444716840266976,Full Retention,1,1,0.2505559908880459,0.242,0.15884057971014495,0.6510726465364122,0.091875,0.38488645458587656,0.45,NA
Sphyrna zygaena,1.5,0.085903428,0.04145625959733024,51.740855327298185,0.04444716840266976,Low Mortality,0.15884057971014495,0.091875,0.8229084243101877,0.242,0.15884057971014495,0.6510726465364122,0.091875,0.38488645458587656,0.45,NA
Sphyrna zygaena,1.5,0.085903428,0.04145625959733024,51.740855327298185,0.04444716840266976,Median Mortality,0.15884057971014495,0.38488645458587656,0.6380564765003863,0.242,0.15884057971014495,0.6510726465364122,0.091875,0.38488645458587656,0.45,NA
Sphyrna zygaena,1.5,0.085903428,0.04145625959733024,51.740855327298185,0.04444716840266976,High Mortality,0.6510726465364122,0.45,0.3939558852715256,0.242,0.15884057971014495,0.6510726465364122,0.091875,0.38488645458587656,0.45,NA
Squaliolus laticaudus,1.5,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,Full Retention,1,1,0.250772680009436,0.01187801418439716,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squaliolus laticaudus,1.5,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,Low Mortality,0.01187801418439716,0.045,0.9577423723546428,0.01187801418439716,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squaliolus laticaudus,1.5,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,Median Mortality,0.33,0.045,0.7298875149646696,0.01187801418439716,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squaliolus laticaudus,1.5,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,High Mortality,0.38488645458587656,0.5,0.48067340007004267,0.01187801418439716,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus acanthias,1.5,0.02762921109360464,0.009821079375332714,64.45399999999997,0.017808131718271926,Full Retention,1,1,0.2833091651648417,0.012,0.33,0.38488645458587656,0.157,0.038,0.5,NA
Squalus acanthias,1.5,0.02762921109360464,0.009821079375332714,64.45399999999997,0.017808131718271926,Low Mortality,0.012,0.038,0.962869029596617,0.012,0.33,0.38488645458587656,0.157,0.038,0.5,NA
Squalus acanthias,1.5,0.02762921109360464,0.009821079375332714,64.45399999999997,0.017808131718271926,Median Mortality,0.33,0.038,0.7342383405260109,0.012,0.33,0.38488645458587656,0.157,0.038,0.5,NA
Squalus acanthias,1.5,0.02762921109360464,0.009821079375332714,64.45399999999997,0.017808131718271926,High Mortality,0.38488645458587656,0.5,0.4878124921864224,0.012,0.33,0.38488645458587656,0.157,0.038,0.5,NA
Squalus altipinnis,1.5,0.04199797275235645,0.019250101649388965,54.164212251628584,0.022747871102967485,Full Retention,1,1,0.2616410275694169,0.012,0.429925,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus altipinnis,1.5,0.04199797275235645,0.019250101649388965,54.164212251628584,0.022747871102967485,Low Mortality,0.012,0.04987567861020629,0.954042908717858,0.012,0.429925,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus altipinnis,1.5,0.04199797275235645,0.019250101649388965,54.164212251628584,0.022747871102967485,Median Mortality,0.429925,0.04987567861020629,0.6563606291614036,0.012,0.429925,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus altipinnis,1.5,0.04199797275235645,0.019250101649388965,54.164212251628584,0.022747871102967485,High Mortality,0.429925,0.5,0.4650777225832162,0.012,0.429925,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus blainville,1.5,0.05289364285130611,0.006421288242148648,87.85999999999984,0.04647235460915746,Full Retention,1,1,0.2554224976183261,0.012,0.08,0.38488645458587656,0.01619354838709677,0.045,0.2639628482972136,NA
Squalus blainville,1.5,0.05289364285130611,0.006421288242148648,87.85999999999984,0.04647235460915746,Low Mortality,0.012,0.01619354838709677,0.9790005941105776,0.012,0.08,0.38488645458587656,0.01619354838709677,0.045,0.2639628482972136,NA
Squalus blainville,1.5,0.05289364285130611,0.006421288242148648,87.85999999999984,0.04647235460915746,Median Mortality,0.08,0.045,0.9089501546342555,0.012,0.08,0.38488645458587656,0.01619354838709677,0.045,0.2639628482972136,NA
Squalus blainville,1.5,0.05289364285130611,0.006421288242148648,87.85999999999984,0.04647235460915746,High Mortality,0.38488645458587656,0.2639628482972136,0.5896103443950274,0.012,0.08,0.38488645458587656,0.01619354838709677,0.045,0.2639628482972136,NA
Squalus brevirostris,1.5,0.035839053295044,0.01890064505222128,47.26243213897909,0.01693840824282272,Full Retention,1,1,0.2681017399614032,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus brevirostris,1.5,0.035839053295044,0.01890064505222128,47.26243213897909,0.01693840824282272,Low Mortality,0.012,0.0547513572204126,0.9504337634194236,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus brevirostris,1.5,0.035839053295044,0.01890064505222128,47.26243213897909,0.01693840824282272,Median Mortality,0.5,0.0547513572204126,0.6051591426621344,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus brevirostris,1.5,0.035839053295044,0.01890064505222128,47.26243213897909,0.01693840824282272,High Mortality,0.5,0.5,0.4411400399830699,0.012,0.5,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
Squalus bucephalus,1.5,0.0866463001770226,0.03120566500875455,63.98500000000017,0.055440635168268054,Full Retention,1,1,0.25052822576898337,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus bucephalus,1.5,0.0866463001770226,0.03120566500875455,63.98500000000017,0.055440635168268054,Low Mortality,0.012,0.045,0.957655000002968,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus bucephalus,1.5,0.0866463001770226,0.03120566500875455,63.98500000000017,0.055440635168268054,Median Mortality,0.33,0.045,0.7298875046649016,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus bucephalus,1.5,0.0866463001770226,0.03120566500875455,63.98500000000017,0.055440635168268054,High Mortality,0.38488645458587656,0.5,0.4806703380661279,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus chloroculus,1.5,0.05284252581573869,0.011150541007089032,78.89854651162807,0.04169198480864966,Full Retention,1,1,0.2554417988871667,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus chloroculus,1.5,0.05284252581573869,0.011150541007089032,78.89854651162807,0.04169198480864966,Low Mortality,0.01151205673758865,0.045,0.9580045259667068,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus chloroculus,1.5,0.05284252581573869,0.011150541007089032,78.89854651162807,0.04169198480864966,Median Mortality,0.17383720930232557,0.045,0.8417397843757746,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus chloroculus,1.5,0.05284252581573869,0.011150541007089032,78.89854651162807,0.04169198480864966,High Mortality,0.38488645458587656,0.5,0.48092384681463046,0.01151205673758865,0.17383720930232557,0.38488645458587656,0.157,0.045,0.5,NA
Squalus cubensis,1.5,0.03099888968323243,0.01627249017117322,47.5062160694899,0.014726399512059212,Full Retention,1,1,0.27583202728973116,0.012,0.5,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus cubensis,1.5,0.03099888968323243,0.01627249017117322,47.5062160694899,0.014726399512059212,Low Mortality,0.012,0.04987567861020629,0.9540567156839224,0.012,0.5,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus cubensis,1.5,0.03099888968323243,0.01627249017117322,47.5062160694899,0.014726399512059212,Median Mortality,0.5,0.04987567861020629,0.6078102294781208,0.012,0.5,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus cubensis,1.5,0.03099888968323243,0.01627249017117322,47.5062160694899,0.014726399512059212,High Mortality,0.5,0.5,0.4440147904028982,0.012,0.5,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Squalus edmundsi,1.5,0.02398234993435664,0.005060624416816921,78.89854651162783,0.01892172551753972,Full Retention,1,1,0.29423742991250035,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.45,NA
Squalus edmundsi,1.5,0.02398234993435664,0.005060624416816921,78.89854651162783,0.01892172551753972,Low Mortality,0,0.157,0.882598297711412,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.45,NA
Squalus edmundsi,1.5,0.02398234993435664,0.005060624416816921,78.89854651162783,0.01892172551753972,Median Mortality,0.17383720930232557,0.045,0.8423208231557366,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.45,NA
Squalus edmundsi,1.5,0.02398234993435664,0.005060624416816921,78.89854651162783,0.01892172551753972,High Mortality,0.18320828698553948,0.45,0.5925105768777321,0,0.17383720930232557,0.18320828698553948,0.157,0.045,0.45,NA
Squalus formosus,1.5,0.02871228257079228,0.01034072856787077,63.985000000000234,0.01837155400292151,Full Retention,1,1,0.28067356302439816,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus formosus,1.5,0.02871228257079228,0.01034072856787077,63.985000000000234,0.01837155400292151,Low Mortality,0.012,0.045,0.957678948119153,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus formosus,1.5,0.02871228257079228,0.01034072856787077,63.985000000000234,0.01837155400292151,Median Mortality,0.33,0.045,0.7305825251480148,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus formosus,1.5,0.02871228257079228,0.01034072856787077,63.985000000000234,0.01837155400292151,High Mortality,0.38488645458587656,0.5,0.4868593118542166,0.012,0.33,0.38488645458587656,0.157,0.045,0.5,NA
Squalus grahami,1.5,0.03174472782841144,0.014638680618572692,53.88626200325738,0.017106047209838743,Full Retention,1,1,0.27443871355298166,0.012,0.429925,0.39638068181818176,0.157,0.0547513572204126,0.5,NA
